Index,date,time,game_num,away,home
9136,20131227,10:30 PM,8,Phoenix,Golden State
9137,20131228,01:00 PM,0,Cleveland,Boston
9138,20131228,07:00 PM,1,Detroit,Washington
9139,20131228,07:00 PM,2,Brooklyn,Indiana
9140,20131228,07:00 PM,3,New York,Toronto
9141,20131228,07:30 PM,4,Charlotte,Atlanta
9142,20131228,08:00 PM,5,New Orleans,Houston
9143,20131228,08:00 PM,6,Dallas,Chicago
9144,20131228,08:00 PM,7,Denver,Memphis
9145,20131228,08:30 PM,8,Minnesota,Milwaukee
9146,20131228,09:00 PM,9,Philadelphia,Phoenix
9147,20131228,10:00 PM,10,Miami,Portland
9148,20131228,10:30 PM,11,Utah,L.A. Clippers
9149,20131229,06:00 PM,0,Atlanta,Orlando
9150,20131229,06:00 PM,1,Golden State,Cleveland
9151,20131229,07:00 PM,2,Sacramento,San Antonio
9152,20131229,07:00 PM,3,Houston,Oklahoma City
9153,20131229,09:30 PM,4,Philadelphia,L.A. Lakers
9154,20131230,07:30 PM,0,Washington,Detroit
9155,20131230,08:00 PM,1,Dallas,Minnesota
9156,20131230,08:00 PM,2,Chicago,Memphis
9157,20131230,08:00 PM,3,Portland,New Orleans
9158,20131230,09:00 PM,4,Miami,Denver
9159,20131230,09:00 PM,5,Charlotte,Utah
9160,20131230,10:30 PM,6,Phoenix,L.A. Clippers
9161,20131231,01:00 PM,0,Atlanta,Boston
9162,20131231,03:00 PM,1,Cleveland,Indiana
9163,20131231,05:00 PM,2,Golden State,Orlando
9164,20131231,07:00 PM,3,Sacramento,Houston
9165,20131231,07:00 PM,4,Brooklyn,San Antonio
9166,20131231,08:00 PM,5,Toronto,Chicago
9167,20131231,08:00 PM,6,Portland,Oklahoma City
9168,20131231,10:30 PM,7,Milwaukee,L.A. Lakers
9169,20140101,06:00 PM,0,Dallas,Washington
9170,20140101,07:00 PM,1,Indiana,Toronto
9171,20140101,08:00 PM,2,New Orleans,Minnesota
9172,20140101,09:00 PM,3,Philadelphia,Denver
9173,20140101,09:30 PM,4,Charlotte,L.A. Clippers
9174,20140102,07:00 PM,0,Orlando,Cleveland
9175,20140102,07:30 PM,1,Golden State,Miami
9176,20140102,08:00 PM,2,Boston,Chicago
9177,20140102,08:00 PM,3,Brooklyn,Oklahoma City
9178,20140102,08:30 PM,4,New York,San Antonio
9179,20140102,09:00 PM,5,Milwaukee,Utah
9180,20140102,09:00 PM,6,Memphis,Phoenix
9181,20140102,10:00 PM,7,Charlotte,Portland
9182,20140102,10:00 PM,8,Philadelphia,Sacramento
9183,20140103,07:00 PM,0,Toronto,Washington
9184,20140103,07:30 PM,1,New Orleans,Boston
9185,20140103,07:30 PM,2,Golden State,Atlanta
9186,20140103,08:00 PM,3,New York,Houston
9187,20140103,08:30 PM,4,L.A. Clippers,Dallas
9188,20140103,09:00 PM,5,Memphis,Denver
9189,20140103,10:30 PM,6,Utah,L.A. Lakers
9190,20140104,07:00 PM,0,Miami,Orlando
9191,20140104,07:00 PM,1,New Orleans,Indiana
9192,20140104,07:30 PM,2,Cleveland,Brooklyn
9193,20140104,08:00 PM,3,Atlanta,Chicago
9194,20140104,08:00 PM,4,Oklahoma City,Minnesota
9195,20140104,08:30 PM,5,L.A. Clippers,San Antonio
9196,20140104,09:00 PM,6,Milwaukee,Phoenix
9197,20140104,10:00 PM,7,Philadelphia,Portland
9198,20140104,10:00 PM,8,Charlotte,Sacramento
9199,20140105,01:00 PM,0,Memphis,Detroit
9200,20140105,06:00 PM,1,Golden State,Washington
9201,20140105,06:00 PM,2,Indiana,Cleveland
9202,20140105,06:00 PM,3,Toronto,Miami
9203,20140105,07:00 PM,4,Boston,Oklahoma City
9204,20140105,07:30 PM,5,New York,Dallas
9205,20140105,09:30 PM,6,Denver,L.A. Lakers
9206,20140106,07:00 PM,0,Minnesota,Philadelphia
9207,20140106,07:30 PM,1,Atlanta,Brooklyn
9208,20140106,10:30 PM,2,Orlando,L.A. Clippers
9209,20140107,07:00 PM,0,Washington,Charlotte
9210,20140107,07:00 PM,1,Philadelphia,Cleveland
9211,20140107,07:00 PM,2,Toronto,Indiana
9212,20140107,07:30 PM,3,New Orleans,Miami
9213,20140107,07:30 PM,4,Detroit,New York
9214,20140107,08:00 PM,5,San Antonio,Memphis
9215,20140107,08:00 PM,6,Phoenix,Chicago
9216,20140107,08:00 PM,7,Golden State,Milwaukee
9217,20140107,08:30 PM,8,L.A. Lakers,Dallas
9218,20140107,09:00 PM,9,Boston,Denver
9219,20140107,09:00 PM,10,Oklahoma City,Utah
9220,20140107,10:00 PM,11,Portland,Sacramento
9221,20140108,07:00 PM,0,Detroit,Toronto
9222,20140108,07:00 PM,1,Dallas,San Antonio
9223,20140108,07:30 PM,2,Golden State,Brooklyn
9224,20140108,07:30 PM,3,Indiana,Atlanta
9225,20140108,08:00 PM,4,Washington,New Orleans
9226,20140108,08:00 PM,5,L.A. Lakers,Houston
9227,20140108,09:30 PM,6,Phoenix,Minnesota
9228,20140108,10:00 PM,7,Orlando,Portland
9229,20140108,10:30 PM,8,Boston,L.A. Clippers
9230,20140109,08:00 PM,0,Miami,New York
9231,20140109,10:30 PM,1,Oklahoma City,Denver
9232,20140110,07:00 PM,0,Washington,Indiana
9233,20140110,07:00 PM,1,Detroit,Philadelphia
9234,20140110,07:30 PM,2,Houston,Atlanta
9235,20140110,08:00 PM,3,Dallas,New Orleans
9236,20140110,08:00 PM,4,Miami,Brooklyn
9237,20140110,08:00 PM,5,Phoenix,Memphis
9238,20140110,08:00 PM,6,Charlotte,Minnesota
9239,20140110,08:30 PM,7,Chicago,Milwaukee
9240,20140110,09:00 PM,8,Cleveland,Utah
9241,20140110,10:00 PM,9,Orlando,Sacramento
9242,20140110,10:30 PM,10,Boston,Golden State
9243,20140110,10:30 PM,11,L.A. Lakers,L.A. Clippers
9244,20140111,07:00 PM,0,Brooklyn,Toronto
9245,20140111,07:00 PM,1,Houston,Washington
9246,20140111,07:30 PM,2,New York,Philadelphia
9247,20140111,07:30 PM,3,Phoenix,Detroit
9248,20140111,08:00 PM,4,Milwaukee,Oklahoma City
9249,20140111,08:00 PM,5,Charlotte,Chicago
9250,20140111,08:30 PM,6,New Orleans,Dallas
9251,20140111,09:00 PM,7,Orlando,Denver
9252,20140111,10:00 PM,8,Boston,Portland
9253,20140112,06:00 PM,0,Cleveland,Sacramento
9254,20140112,06:00 PM,1,Atlanta,Memphis
9255,20140112,07:00 PM,2,Minnesota,San Antonio
9256,20140113,07:00 PM,0,Milwaukee,Toronto
9257,20140113,07:30 PM,1,Houston,Boston
9258,20140113,07:30 PM,2,Phoenix,New York
9259,20140113,08:00 PM,3,San Antonio,New Orleans
9260,20140113,08:00 PM,4,Washington,Chicago
9261,20140113,08:30 PM,5,Orlando,Dallas
9262,20140113,09:00 PM,6,Denver,Utah
9263,20140114,07:00 PM,0,New York,Charlotte
9264,20140114,07:00 PM,1,Sacramento,Indiana
9265,20140114,08:00 PM,2,Oklahoma City,Memphis
9266,20140114,10:30 PM,3,Cleveland,L.A. Lakers
9267,20140115,07:00 PM,0,Chicago,Orlando
9268,20140115,07:00 PM,1,Miami,Washington
9269,20140115,07:00 PM,2,Charlotte,Philadelphia
9270,20140115,07:30 PM,3,Toronto,Boston
9271,20140115,08:00 PM,4,Houston,New Orleans
9272,20140115,08:00 PM,5,Sacramento,Minnesota
9273,20140115,08:00 PM,6,Memphis,Milwaukee
9274,20140115,08:00 PM,7,Utah,San Antonio
9275,20140115,09:00 PM,8,L.A. Lakers,Phoenix
9276,20140115,10:00 PM,9,Cleveland,Portland
9277,20140115,10:30 PM,10,Denver,Golden State
9278,20140115,10:30 PM,11,Dallas,L.A. Clippers
9279,20140116,03:00 PM,0,Brooklyn,Atlanta
9280,20140116,07:00 PM,1,New York,Indiana
9281,20140116,09:30 PM,2,Oklahoma City,Houston
9282,20140117,07:00 PM,0,Chicago,Washington
9283,20140117,07:00 PM,1,Miami,Philadelphia
9284,20140117,07:00 PM,2,Minnesota,Toronto
9285,20140117,07:00 PM,3,L.A. Clippers,New York
9286,20140117,07:00 PM,4,Charlotte,Orlando
9287,20140117,07:30 PM,5,L.A. Lakers,Boston
9288,20140117,07:30 PM,6,Utah,Detroit
9289,20140117,08:00 PM,7,Sacramento,Memphis
9290,20140117,08:30 PM,8,Portland,San Antonio
9291,20140117,09:00 PM,9,Dallas,Phoenix
9292,20140117,09:00 PM,10,Cleveland,Denver
9293,20140117,09:30 PM,11,Golden State,Oklahoma City
9294,20140118,07:00 PM,0,Detroit,Washington
9295,20140118,07:00 PM,1,L.A. Clippers,Indiana
9296,20140118,07:30 PM,2,Miami,Charlotte
9297,20140118,08:00 PM,3,Philadelphia,Chicago
9298,20140118,08:00 PM,4,Milwaukee,Houston
9299,20140118,08:00 PM,5,Golden State,New Orleans
9300,20140118,08:00 PM,6,Utah,Minnesota
9301,20140118,08:30 PM,7,Portland,Dallas
9302,20140119,01:00 PM,0,L.A. Lakers,Toronto
9303,20140119,06:00 PM,1,Boston,Orlando
9304,20140119,07:00 PM,2,Milwaukee,San Antonio
9305,20140119,07:00 PM,3,Sacramento,Oklahoma City
9306,20140119,08:00 PM,4,Denver,Phoenix
9307,20140120,01:00 PM,0,L.A. Clippers,Detroit
9308,20140120,01:00 PM,1,Dallas,Cleveland
9309,20140120,02:00 PM,2,Philadelphia,Washington
9310,20140120,02:00 PM,3,Toronto,Charlotte
9311,20140120,02:30 PM,4,Brooklyn,New York
9312,20140120,05:00 PM,5,New Orleans,Memphis
9313,20140120,05:30 PM,6,Miami,Atlanta
9314,20140120,08:00 PM,7,Portland,Houston
9315,20140120,08:00 PM,8,L.A. Lakers,Chicago
9316,20140120,10:30 PM,9,Indiana,Golden State
9317,20140121,07:30 PM,0,Boston,Miami
9318,20140121,07:30 PM,1,Orlando,Brooklyn
9319,20140121,08:00 PM,2,Sacramento,New Orleans
9320,20140121,08:00 PM,3,Portland,Oklahoma City
9321,20140121,09:00 PM,4,Minnesota,Utah
9322,20140122,07:00 PM,0,Boston,Washington
9323,20140122,07:00 PM,1,Chicago,Cleveland
9324,20140122,07:00 PM,2,Atlanta,Orlando
9325,20140122,07:00 PM,3,Dallas,Toronto
9326,20140122,07:00 PM,4,L.A. Clippers,Charlotte
9327,20140122,07:30 PM,5,Philadelphia,New York
9328,20140122,08:00 PM,6,Detroit,Milwaukee
9329,20140122,08:00 PM,7,Sacramento,Houston
9330,20140122,08:00 PM,8,Oklahoma City,San Antonio
9331,20140122,10:30 PM,9,Indiana,Phoenix
9332,20140123,08:00 PM,0,L.A. Lakers,Miami
9333,20140123,10:30 PM,1,Denver,Portland
9334,20140124,07:00 PM,0,L.A. Lakers,Orlando
9335,20140124,07:00 PM,1,Toronto,Philadelphia
9336,20140124,07:30 PM,2,San Antonio,Atlanta
9337,20140124,07:30 PM,3,Milwaukee,Cleveland
9338,20140124,07:30 PM,4,Dallas,Brooklyn
9339,20140124,07:30 PM,5,Oklahoma City,Boston
9340,20140124,07:30 PM,6,Charlotte,New York
9341,20140124,07:30 PM,7,New Orleans,Detroit
9342,20140124,08:00 PM,8,Memphis,Houston
9343,20140124,08:00 PM,9,L.A. Clippers,Chicago
9344,20140124,09:00 PM,10,Washington,Phoenix
9345,20140124,10:00 PM,11,Indiana,Sacramento
9346,20140124,10:30 PM,12,Minnesota,Golden State
9347,20140125,07:00 PM,0,Chicago,Charlotte
9348,20140125,07:00 PM,1,L.A. Clippers,Toronto
9349,20140125,07:30 PM,2,Oklahoma City,Philadelphia
9350,20140125,08:00 PM,3,Houston,Memphis
9351,20140125,08:30 PM,4,Atlanta,Milwaukee
9352,20140125,09:00 PM,5,Indiana,Denver
9353,20140125,09:00 PM,6,Washington,Utah
9354,20140125,10:00 PM,7,Minnesota,Portland
9355,20140126,01:00 PM,0,San Antonio,Miami
9356,20140126,03:30 PM,1,L.A. Lakers,New York
9357,20140126,06:00 PM,2,Orlando,New Orleans
9358,20140126,06:00 PM,3,Phoenix,Cleveland
9359,20140126,06:30 PM,4,Brooklyn,Boston
9360,20140126,07:30 PM,5,Detroit,Dallas
9361,20140126,09:00 PM,6,Denver,Sacramento
9362,20140126,09:00 PM,7,Portland,Golden State
9363,20140127,07:00 PM,0,Phoenix,Philadelphia
9364,20140127,07:30 PM,1,Toronto,Brooklyn
9365,20140127,08:00 PM,2,Atlanta,Oklahoma City
9366,20140127,08:00 PM,3,L.A. Clippers,Milwaukee
9367,20140127,08:00 PM,4,Minnesota,Chicago
9368,20140127,09:00 PM,5,Sacramento,Utah
9369,20140128,07:00 PM,0,New Orleans,Cleveland
9370,20140128,07:30 PM,1,Boston,New York
9371,20140128,07:30 PM,2,Orlando,Detroit
9372,20140128,08:00 PM,3,San Antonio,Houston
9373,20140128,10:00 PM,4,Memphis,Portland
9374,20140128,10:30 PM,5,Washington,Golden State
9375,20140128,10:30 PM,6,Indiana,L.A. Lakers
9376,20140129,07:00 PM,0,Orlando,Toronto
9377,20140129,07:00 PM,1,Oklahoma City,Miami
9378,20140129,07:30 PM,2,Philadelphia,Boston
9379,20140129,08:00 PM,3,New Orleans,Minnesota
9380,20140129,08:00 PM,4,Phoenix,Milwaukee
9381,20140129,08:30 PM,5,Houston,Dallas
9382,20140129,09:00 PM,6,Charlotte,Denver
9383,20140129,09:30 PM,7,Chicago,San Antonio
9384,20140129,10:00 PM,8,Memphis,Sacramento
9385,20140129,10:30 PM,9,Washington,L.A. Clippers
9386,20140129,07:30 PM,10,Detroit,Atlanta
9387,20140130,07:00 PM,0,Phoenix,Indiana
9388,20140130,08:00 PM,1,Cleveland,New York
9389,20140130,10:30 PM,2,L.A. Clippers,Golden State
9390,20140131,07:00 PM,0,Milwaukee,Orlando
9391,20140131,07:30 PM,1,Atlanta,Philadelphia
9392,20140131,08:00 PM,2,Memphis,Minnesota
9393,20140131,08:00 PM,3,Oklahoma City,Brooklyn
9394,20140131,08:30 PM,4,Sacramento,Dallas
9395,20140131,09:00 PM,5,Toronto,Denver
9396,20140131,10:30 PM,6,Golden State,Utah
9397,20140131,10:30 PM,7,Charlotte,L.A. Lakers
9398,20140201,07:00 PM,0,Brooklyn,Indiana
9399,20140201,07:00 PM,1,Oklahoma City,Washington
9400,20140201,07:30 PM,2,Philadelphia,Detroit
9401,20140201,07:30 PM,3,Minnesota,Atlanta
9402,20140201,08:00 PM,4,Cleveland,Houston
9403,20140201,08:00 PM,5,Chicago,New Orleans
9404,20140201,08:00 PM,6,Milwaukee,Memphis
9405,20140201,08:30 PM,7,Miami,New York
9406,20140201,08:30 PM,8,Sacramento,San Antonio
9407,20140201,09:00 PM,9,Charlotte,Phoenix
9408,20140201,10:00 PM,10,Toronto,Portland
9409,20140201,10:30 PM,11,Utah,L.A. Clippers
9410,20140202,01:00 PM,0,Orlando,Boston
9411,20140203,07:00 PM,0,Orlando,Indiana
9412,20140203,07:00 PM,1,Portland,Washington
9413,20140203,07:30 PM,2,Detroit,Miami
9414,20140203,07:30 PM,3,Philadelphia,Brooklyn
9415,20140203,08:00 PM,4,New York,Milwaukee
9416,20140203,08:00 PM,5,Memphis,Oklahoma City
9417,20140203,08:00 PM,6,San Antonio,New Orleans
9418,20140203,08:30 PM,7,Cleveland,Dallas
9419,20140203,09:00 PM,8,Toronto,Utah
9420,20140203,09:00 PM,9,L.A. Clippers,Denver
9421,20140203,10:00 PM,10,Chicago,Sacramento
9422,20140204,07:30 PM,0,Indiana,Atlanta
9423,20140204,08:00 PM,1,L.A. Lakers,Minnesota
9424,20140204,09:00 PM,2,Chicago,Phoenix
9425,20140204,10:30 PM,3,Charlotte,Golden State
9426,20140205,07:00 PM,0,Boston,Philadelphia
9427,20140205,07:00 PM,1,L.A. Lakers,Cleveland
9428,20140205,07:00 PM,2,San Antonio,Washington
9429,20140205,07:00 PM,3,Detroit,Orlando
9430,20140205,08:00 PM,4,Portland,New York
9431,20140205,08:00 PM,5,Minnesota,Oklahoma City
9432,20140205,08:00 PM,6,Dallas,Memphis
9433,20140205,08:00 PM,7,Phoenix,Houston
9434,20140205,08:00 PM,8,Atlanta,New Orleans
9435,20140205,09:00 PM,9,Milwaukee,Denver
9436,20140205,10:00 PM,10,Toronto,Sacramento
9437,20140205,10:30 PM,11,Miami,L.A. Clippers
9438,20140206,08:00 PM,0,San Antonio,Brooklyn
9439,20140206,10:30 PM,1,Chicago,Golden State
9440,20140207,07:00 PM,0,L.A. Lakers,Philadelphia
9441,20140207,07:00 PM,1,Portland,Indiana
9442,20140207,07:00 PM,2,Cleveland,Washington
9443,20140207,07:00 PM,3,Oklahoma City,Orlando
9444,20140207,07:30 PM,4,Sacramento,Boston
9445,20140207,07:30 PM,5,Denver,New York
9446,20140207,07:30 PM,6,Brooklyn,Detroit
9447,20140207,08:30 PM,7,Utah,Dallas
9448,20140207,09:30 PM,8,Minnesota,New Orleans
9449,20140207,10:30 PM,9,Toronto,L.A. Clippers
9450,20140208,07:00 PM,0,San Antonio,Charlotte
9451,20140208,07:30 PM,1,Memphis,Atlanta
9452,20140208,07:30 PM,2,Denver,Detroit
9453,20140208,08:00 PM,3,Portland,Minnesota
9454,20140208,08:30 PM,4,Houston,Milwaukee
9455,20140208,09:00 PM,5,Golden State,Phoenix
9456,20140208,09:00 PM,6,Miami,Utah
9457,20140209,01:00 PM,0,New York,Oklahoma City
9458,20140209,03:30 PM,1,Chicago,L.A. Lakers
9459,20140209,06:00 PM,2,New Orleans,Brooklyn
9460,20140209,06:00 PM,3,Memphis,Cleveland
9461,20140209,06:00 PM,4,Dallas,Boston
9462,20140209,06:00 PM,5,Sacramento,Washington
9463,20140209,06:00 PM,6,Indiana,Orlando
9464,20140209,09:30 PM,7,Philadelphia,L.A. Clippers
9465,20140210,07:00 PM,0,Denver,Indiana
9466,20140210,07:00 PM,1,New Orleans,Toronto
9467,20140210,07:30 PM,2,San Antonio,Detroit
9468,20140210,08:00 PM,3,Houston,Minnesota
9469,20140210,08:00 PM,4,Boston,Milwaukee
9470,20140210,10:30 PM,5,Philadelphia,Golden State
9471,20140211,07:00 PM,0,Sacramento,Cleveland
9472,20140211,07:00 PM,1,Dallas,Charlotte
9473,20140211,08:00 PM,2,Atlanta,Chicago
9474,20140211,08:00 PM,3,Washington,Memphis
9475,20140211,09:00 PM,4,Miami,Phoenix
9476,20140211,10:00 PM,5,Oklahoma City,Portland
9477,20140211,10:30 PM,6,Utah,L.A. Lakers
9478,20140212,07:00 PM,0,Memphis,Orlando
9479,20140212,07:00 PM,1,Dallas,Indiana
9480,20140212,07:00 PM,2,Atlanta,Toronto
9481,20140212,07:30 PM,3,San Antonio,Boston
9482,20140212,07:30 PM,4,Charlotte,Brooklyn
9483,20140212,07:30 PM,5,Cleveland,Detroit
9484,20140212,07:30 PM,6,Sacramento,New York
9485,20140212,08:00 PM,7,Denver,Minnesota
9486,20140212,08:00 PM,8,New Orleans,Milwaukee
9487,20140212,08:00 PM,9,Washington,Houston
9488,20140212,09:00 PM,10,Philadelphia,Utah
9489,20140212,10:30 PM,11,Miami,Golden State
9490,20140212,10:30 PM,12,Portland,L.A. Clippers
9491,20140213,08:00 PM,0,Brooklyn,Chicago
9492,20140213,10:30 PM,1,Oklahoma City,L.A. Lakers
9493,20140218,07:00 PM,0,Cleveland,Philadelphia
9494,20140218,07:00 PM,1,Toronto,Washington
9495,20140218,07:00 PM,2,Atlanta,Indiana
9496,20140218,07:30 PM,3,Charlotte,Detroit
9497,20140218,08:00 PM,4,New York,Memphis
9498,20140218,08:00 PM,5,Orlando,Milwaukee
9499,20140218,08:30 PM,6,Miami,Dallas
9500,20140218,09:00 PM,7,Phoenix,Denver
9501,20140218,10:30 PM,8,San Antonio,L.A. Clippers
9502,20140219,07:00 PM,0,Chicago,Toronto
9503,20140219,07:00 PM,1,Detroit,Charlotte
9504,20140219,07:00 PM,2,Orlando,Cleveland
9505,20140219,07:30 PM,3,Washington,Atlanta
9506,20140219,08:00 PM,4,New York,New Orleans
9507,20140219,08:00 PM,5,Indiana,Minnesota
9508,20140219,09:00 PM,6,Boston,Phoenix
9509,20140219,09:00 PM,7,Brooklyn,Utah
9510,20140219,10:00 PM,8,San Antonio,Portland
9511,20140219,10:00 PM,9,Golden State,Sacramento
9512,20140219,10:30 PM,10,Houston,L.A. Lakers
9513,20140220,08:00 PM,0,Miami,Oklahoma City
9514,20140220,08:00 PM,1,Denver,Milwaukee
9515,20140220,10:30 PM,2,Houston,Golden State
9516,20140221,07:00 PM,0,New Orleans,Charlotte
9517,20140221,07:00 PM,1,Cleveland,Toronto
9518,20140221,07:00 PM,2,Dallas,Philadelphia
9519,20140221,07:00 PM,3,New York,Orlando
9520,20140221,07:30 PM,4,Atlanta,Detroit
9521,20140221,08:00 PM,5,Denver,Chicago
9522,20140221,08:00 PM,6,L.A. Clippers,Memphis
9523,20140221,09:00 PM,7,San Antonio,Phoenix
9524,20140221,10:00 PM,8,Utah,Portland
9525,20140221,10:30 PM,9,Boston,L.A. Lakers
9526,20140222,07:00 PM,0,Memphis,Charlotte
9527,20140222,07:00 PM,1,New Orleans,Washington
9528,20140222,07:30 PM,2,Dallas,Detroit
9529,20140222,07:30 PM,3,New York,Atlanta
9530,20140222,08:30 PM,4,Indiana,Milwaukee
9531,20140222,09:00 PM,5,Minnesota,Utah
9532,20140222,10:00 PM,6,Boston,Sacramento
9533,20140222,10:30 PM,7,Brooklyn,Golden State
9534,20140223,01:00 PM,0,L.A. Clippers,Oklahoma City
9535,20140223,03:30 PM,1,Chicago,Miami
9536,20140223,06:00 PM,2,Orlando,Toronto
9537,20140223,06:00 PM,3,Washington,Cleveland
9538,20140223,08:00 PM,4,Sacramento,Denver
9539,20140223,09:00 PM,5,Houston,Phoenix
9540,20140223,09:00 PM,6,Minnesota,Portland
9541,20140223,09:00 PM,7,Brooklyn,L.A. Lakers
9542,20140224,07:00 PM,0,Milwaukee,Philadelphia
9543,20140224,07:30 PM,1,Dallas,New York
9544,20140224,07:30 PM,2,Golden State,Detroit
9545,20140224,08:00 PM,3,L.A. Clippers,New Orleans
9546,20140224,09:00 PM,4,Boston,Utah
9547,20140225,07:00 PM,0,Orlando,Washington
9548,20140225,07:00 PM,1,Toronto,Cleveland
9549,20140225,07:00 PM,2,L.A. Lakers,Indiana
9550,20140225,07:30 PM,3,Chicago,Atlanta
9551,20140225,09:00 PM,4,Portland,Denver
9552,20140225,09:00 PM,5,Minnesota,Phoenix
9553,20140225,10:00 PM,6,Houston,Sacramento
9554,20140226,07:00 PM,0,Orlando,Philadelphia
9555,20140226,07:30 PM,1,Atlanta,Boston
9556,20140226,08:00 PM,2,Cleveland,Oklahoma City
9557,20140226,08:00 PM,3,New Orleans,Dallas
9558,20140226,08:00 PM,4,L.A. Lakers,Memphis
9559,20140226,08:00 PM,5,Golden State,Chicago
9560,20140226,08:30 PM,6,Detroit,San Antonio
9561,20140226,09:00 PM,7,Phoenix,Utah
9562,20140226,10:00 PM,8,Brooklyn,Portland
9563,20140226,10:30 PM,9,Houston,L.A. Clippers
9564,20140227,07:00 PM,0,Milwaukee,Indiana
9565,20140227,07:00 PM,1,Washington,Toronto
9566,20140227,08:00 PM,2,New York,Miami
9567,20140227,10:30 PM,3,Brooklyn,Denver
9568,20140228,07:30 PM,0,Utah,Cleveland
9569,20140228,08:00 PM,1,Memphis,Oklahoma City
9570,20140228,08:00 PM,2,Golden State,New York
9571,20140228,08:30 PM,3,Charlotte,San Antonio
9572,20140228,08:30 PM,4,Chicago,Dallas
9573,20140228,10:30 PM,5,New Orleans,Phoenix
9574,20140228,10:30 PM,6,Sacramento,L.A. Lakers
9575,20140301,07:30 PM,0,Washington,Philadelphia
9576,20140301,07:30 PM,1,Orlando,Miami
9577,20140301,08:00 PM,2,Detroit,Houston
9578,20140301,08:00 PM,3,Indiana,Boston
9579,20140301,08:30 PM,4,Brooklyn,Milwaukee
9580,20140301,09:00 PM,5,Cleveland,Memphis
9581,20140301,10:00 PM,6,Minnesota,Sacramento
9582,20140301,10:00 PM,7,Denver,Portland
9583,20140301,10:30 PM,8,New Orleans,L.A. Clippers
9584,20140302,01:00 PM,0,New York,Chicago
9585,20140302,04:00 PM,1,Golden State,Toronto
9586,20140302,06:00 PM,2,Philadelphia,Orlando
9587,20140302,06:00 PM,3,Utah,Indiana
9588,20140302,07:00 PM,4,Dallas,San Antonio
9589,20140302,07:00 PM,5,Charlotte,Oklahoma City
9590,20140302,08:00 PM,6,Atlanta,Phoenix
9591,20140303,07:00 PM,0,Memphis,Washington
9592,20140303,07:30 PM,1,Chicago,Brooklyn
9593,20140303,07:30 PM,2,New York,Detroit
9594,20140303,07:30 PM,3,Charlotte,Miami
9595,20140303,08:00 PM,4,Utah,Milwaukee
9596,20140303,09:00 PM,5,Minnesota,Denver
9597,20140303,10:00 PM,6,L.A. Lakers,Portland
9598,20140303,10:00 PM,7,New Orleans,Sacramento
9599,20140304,07:00 PM,0,Golden State,Indiana
9600,20140304,07:00 PM,1,San Antonio,Cleveland
9601,20140304,08:00 PM,2,Philadelphia,Oklahoma City
9602,20140304,08:00 PM,3,Miami,Houston
9603,20140304,09:00 PM,4,L.A. Clippers,Phoenix
9604,20140304,10:30 PM,5,New Orleans,L.A. Lakers
9605,20140305,07:00 PM,0,Indiana,Charlotte
9606,20140305,07:00 PM,1,Houston,Orlando
9607,20140305,07:00 PM,2,Utah,Washington
9608,20140305,07:30 PM,3,Memphis,Brooklyn
9609,20140305,07:30 PM,4,Chicago,Detroit
9610,20140305,07:30 PM,5,Golden State,Boston
9611,20140305,08:00 PM,6,Sacramento,Milwaukee
9612,20140305,08:00 PM,7,New York,Minnesota
9613,20140305,08:00 PM,8,Dallas,Denver
9614,20140305,10:30 PM,9,Atlanta,Portland
9615,20140306,08:00 PM,0,Miami,San Antonio
9616,20140306,09:00 PM,1,Oklahoma City,Phoenix
9617,20140306,10:30 PM,2,L.A. Clippers,L.A. Lakers
9618,20140307,07:00 PM,0,Cleveland,Charlotte
9619,20140307,07:00 PM,1,Memphis,Chicago
9620,20140307,07:00 PM,2,Sacramento,Toronto
9621,20140307,07:30 PM,3,Utah,New York
9622,20140307,07:30 PM,4,Brooklyn,Boston
9623,20140307,08:00 PM,5,Detroit,Minnesota
9624,20140307,08:00 PM,6,Milwaukee,New Orleans
9625,20140307,08:30 PM,7,Portland,Dallas
9626,20140307,09:00 PM,8,L.A. Lakers,Denver
9627,20140307,09:30 PM,9,Indiana,Houston
9628,20140307,10:30 PM,10,Atlanta,Golden State
9629,20140308,07:30 PM,0,Utah,Philadelphia
9630,20140308,07:30 PM,1,New York,Cleveland
9631,20140308,08:00 PM,2,Charlotte,Memphis
9632,20140308,08:30 PM,3,Orlando,San Antonio
9633,20140308,09:00 PM,4,Washington,Milwaukee
9634,20140308,10:30 PM,5,Atlanta,L.A. Clippers
9635,20140309,01:00 PM,0,Miami,Chicago
9636,20140309,03:30 PM,1,Oklahoma City,L.A. Lakers
9637,20140309,06:00 PM,2,Denver,New Orleans
9638,20140309,06:00 PM,3,Sacramento,Brooklyn
9639,20140309,06:00 PM,4,Detroit,Boston
9640,20140309,07:00 PM,5,Toronto,Minnesota
9641,20140309,07:00 PM,6,Portland,Houston
9642,20140309,07:30 PM,7,Indiana,Dallas
9643,20140309,09:00 PM,8,Phoenix,Golden State
9644,20140310,07:00 PM,0,Denver,Charlotte
9645,20140310,07:30 PM,1,Washington,Miami
9646,20140310,07:30 PM,2,Philadelphia,New York
9647,20140310,07:30 PM,3,Toronto,Brooklyn
9648,20140310,08:00 PM,4,Orlando,Milwaukee
9649,20140310,09:00 PM,5,Atlanta,Utah
9650,20140310,10:30 PM,6,Phoenix,L.A. Clippers
9651,20140311,07:00 PM,0,Boston,Indiana
